"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group","Option.Set","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four","Map.To","Last.Inventory.Year","Created_Date","Revised_Date","Usage.Notes"
"10227","40704011","Point","Organic Chem Storage - Fixed Roof Tanks - Chloroacetic Acid: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Carboxylic Acids","Chloroacetic Acid: Breathing Loss",NA,NA,"","",""
"10228","40704012","Point","Organic Chem Storage - Fixed Roof Tanks - Chloroacetic Acid: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Carboxylic Acids","Chloroacetic Acid: Working Loss",NA,NA,"","",""
"10229","40704097","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Carboxylic Acid: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Carboxylic Acids","Specify Acid: Breathing Loss",NA,NA,"","",""
"10230","40704098","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Carboxylic Acid: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Carboxylic Acids","Specify Acid: Working Loss",NA,NA,"","",""
"10231","40704099","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Carboxylic Acid: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Carboxylic Acids","Specify Acid: Breathing Loss",40704097,2005,"","7/27/2008 0:00:00",""
"10232","40704401","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Butyl Acetate: Breathing Loss",NA,NA,"","",""
"10233","40704402","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Butyl Acetate: Working Loss",NA,NA,"","",""
"10234","40704403","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Acrylate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Butyl Acrylate: Breathing Loss",NA,NA,"","",""
"10235","40704404","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Acrylate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Butyl Acrylate: Working Loss",NA,NA,"","",""
"10236","40704405","Point","Organic Chem Storage - Fixed Roof Tanks - Ethyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Ethyl Acetate: Breathing Loss",NA,NA,"","",""
"10237","40704406","Point","Organic Chem Storage - Fixed Roof Tanks - Ethyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Ethyl Acetate: Working Loss",NA,NA,"","",""
"10238","40704407","Point","Organic Chem Storage - Fixed Roof Tanks - Ethyl Acrylate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Ethyl Acrylate: Breathing Loss",NA,NA,"","",""
"10239","40704408","Point","Organic Chem Storage - Fixed Roof Tanks - Ethyl Acrylate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Ethyl Acrylate: Working Loss",NA,NA,"","",""
"10240","40704409","Point","Organic Chem Storage - Fixed Roof Tanks - Isobutyl Acrylate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Isobutyl Acrylate: Breathing Loss",NA,NA,"","",""
"10241","40704410","Point","Organic Chem Storage - Fixed Roof Tanks - Isobutyl Acrylate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Isobutyl Acrylate: Working Loss",NA,NA,"","",""
"10242","40704411","Point","Organic Chem Storage - Fixed Roof Tanks - Isopropyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Isopropyl Acetate: Breathing Loss",NA,NA,"","",""
"10243","40704412","Point","Organic Chem Storage - Fixed Roof Tanks - Isopropyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Isopropyl Acetate: Working Loss",NA,NA,"","",""
"10244","40704413","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Acetate: Breathing Loss",NA,NA,"","",""
"10245","40704414","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Acetate: Working Loss",NA,NA,"","",""
"10246","40704415","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Acrylate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Acrylate: Breathing Loss",NA,NA,"","",""
"10247","40704416","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Acrylate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Acrylate: Working Loss",NA,NA,"","",""
"10248","40704417","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Methacrylate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Methacrylate: Breathing Loss",NA,NA,"","",""
"10249","40704418","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Methacrylate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Methyl Methacrylate: Working Loss",NA,NA,"","",""
"10250","40704419","Point","Organic Chem Storage - Fixed Roof Tanks - Vinyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Vinyl Acetate: Breathing Loss",NA,NA,"","",""
"10251","40704420","Point","Organic Chem Storage - Fixed Roof Tanks - Vinyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Vinyl Acetate: Working Loss",NA,NA,"","",""
"10252","40704421","Point","Organic Chem Storage - Fixed Roof Tanks - n-Propyl Acetate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","n-Propyl Acetate: Breathing Loss",NA,NA,"","",""
"10253","40704422","Point","Organic Chem Storage - Fixed Roof Tanks - n-Propyl Acetate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","n-Propyl Acetate: Working Loss",NA,NA,"","",""
"10254","40704423","Point","Organic Chem Storage - Fixed Roof Tanks - i-Butyl-i-Butyrate: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","i-Butyl-i-Butyrate: Breathing Loss",NA,NA,"","",""
"10255","40704424","Point","Organic Chem Storage - Fixed Roof Tanks - i-Butyl-i-Butyrate: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","i-Butyl-i-Butyrate: Working Loss",NA,NA,"","",""
"10256","40704425","Point","Organic Chem Storage - Fixed Roof Tanks - Acrylic Esters: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Acrylic Esters: Breathing Loss",NA,NA,"","",""
"10257","40704426","Point","Organic Chem Storage - Fixed Roof Tanks - Acrylic Esters: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Acrylic Esters: Working Loss",NA,NA,"","",""
"10258","40704497","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Ester: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Specify Ester: Breathing Loss",NA,NA,"","",""
"10259","40704498","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Ester: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Esters","Specify Ester: Working Loss",NA,NA,"","",""
"10260","40704801","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl-tert-Butyl Ether: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","Methyl-tert-Butyl Ether: Breathing Loss",NA,NA,"","",""
"10261","40704802","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl-tert-Butyl Ether: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","Methyl-tert-Butyl Ether: Working Loss",NA,NA,"","",""
"10262","40704805","Point","Organic Chem Storage - Fixed Roof Tanks - 1,4-Dioxane: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","1,4-Dioxane: Breathing Loss",NA,NA,"","",""
"10263","40704806","Point","Organic Chem Storage - Fixed Roof Tanks - 1,4-Dioxane: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","1,4-Dioxane: Working Loss",NA,NA,"","",""
"10264","40704897","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Ether: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","Specify Ether: Breathing Loss",NA,NA,"","",""
"10265","40704898","Point","Organic Chem Storage - Fixed Roof Tanks - Specify Ether: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Ethers","Specify Ether: Working Loss",NA,NA,"","",""
"10266","40705201","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Carbitol: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Butyl Carbitol: Breathing Loss",NA,NA,"","",""
"10267","40705202","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Carbitol: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Butyl Carbitol: Working Loss",NA,NA,"","",""
"10268","40705203","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Cellosolve: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Butyl Cellosolve: Breathing Loss",NA,NA,"","",""
"10269","40705204","Point","Organic Chem Storage - Fixed Roof Tanks - Butyl Cellosolve: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Butyl Cellosolve: Working Loss",NA,NA,"","",""
"10270","40705205","Point","Organic Chem Storage - Fixed Roof Tanks - Carbitol: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Carbitol: Breathing Loss",NA,NA,"","",""
"10271","40705206","Point","Organic Chem Storage - Fixed Roof Tanks - Carbitol: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Carbitol: Working Loss",NA,NA,"","",""
"10272","40705207","Point","Organic Chem Storage - Fixed Roof Tanks - Cellosolve: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Cellosolve: Breathing Loss",NA,NA,"","",""
"10273","40705208","Point","Organic Chem Storage - Fixed Roof Tanks - Cellosolve: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Cellosolve: Working Loss",NA,NA,"","",""
"10274","40705209","Point","Organic Chem Storage - Fixed Roof Tanks - Diethylene Glycol: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Diethylene Glycol: Breathing Loss",NA,NA,"","",""
"10275","40705210","Point","Organic Chem Storage - Fixed Roof Tanks - Diethylene Glycol: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Diethylene Glycol: Working Loss",NA,NA,"","",""
"10276","40705211","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Carbitol: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Methyl Carbitol: Breathing Loss",NA,NA,"","",""
"10277","40705212","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Carbitol: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Methyl Carbitol: Working Loss",NA,NA,"","",""
"10278","40705213","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Cellosolve: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Methyl Cellosolve: Breathing Loss",NA,NA,"","",""
"10279","40705214","Point","Organic Chem Storage - Fixed Roof Tanks - Methyl Cellosolve: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Methyl Cellosolve: Working Loss",NA,NA,"","",""
"10280","40705215","Point","Organic Chem Storage - Fixed Roof Tanks - Polyethylene Glycol: Breathing Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Polyethylene Glycol: Breathing Loss",NA,NA,"","",""
"10281","40705216","Point","Organic Chem Storage - Fixed Roof Tanks - Polyethylene Glycol: Working Loss","Industrial Processes - Storage and Transfer","","","Petroleum and Solvent Evaporation","Organic Chemical Storage","Fixed Roof Tanks - Glycol Ethers","Polyethylene Glycol: Working Loss",NA,NA,"","",""
